,IndexX,IndexY,ImageX,ImageY,R,oldG,oldB,RX,RY,Well_ID,Hash,G,B,PlaneX,PlaneY,Cluster,Label,Barcode
18551,2,2,358,467,1291.192,1256.0400000000004,18631.796,358.0,467.0,186.0,3789703756275983033,883.4040800000001,18543.8732,-0.019682338231118576,0.7900813954340551,4,LB4,"[45, 0, 5]"
18552,2,2,464,467,1359.736,1324.2000000000005,19399.108000000004,464.0,467.0,456.0,3789703756031322743,936.2178400000003,19306.414000000004,-0.019605173059584376,0.7874349833309755,4,LB4,"[45, 0, 5]"
18553,2,2,175,371,1285.032,1242.9599999999996,19650.028000000006,175.0,371.0,289.0,3789703756135012104,849.9594399999997,19563.020800000006,-0.02005126346080447,0.8032085689338704,4,LB4,"[45, 0, 5]"
18554,2,2,278,556,1284.3599999999994,1286.4000000000005,19288.948000000004,278.0,556.0,46.0,3789703756439089893,900.6210400000003,19198.900000000005,-0.01794524386299145,0.7956422376356431,4,LB4,"[45, 0, 5]"
18555,2,2,516,534,4858.952,5230.480000000001,9795.944,516.0,534.0,114.0,3789703756490352049,5034.561120000001,9429.810400000002,0.009087935614090492,-0.023997047894998902,6,LB2,"[25, 10, 15]"
18556,2,2,411,534,5101.039999999999,5709.52,10531.5,411.0,534.0,261.0,3789703756093070340,5498.8899999999985,10131.8336,0.019190359666265894,-0.022578706232208645,6,LB2,"[25, 10, 15]"
18558,2,2,674,514,16845.752,6400.0,5866.836000000001,674.0,514.0,262.0,3789703756094235389,6282.66328,5418.836000000001,-0.3700212190796956,-0.6203602268498334,7,PAO1_OD04_1,"[10, 10, 30]"
18559,2,2,358,513,4676.167999999999,5163.480000000001,9668.988000000003,358.0,513.0,19.0,3789703756379672394,4970.100240000002,9307.544400000002,0.015507816057002216,-0.017871013417382675,6,LB2,"[25, 10, 15]"
18560,2,2,543,511,5057.36,5454.3600000000015,10099.972000000002,543.0,511.0,56.0,3789703756422779207,5252.360560000001,9718.1668,0.009736451803172175,-0.0295365032450432,6,LB2,"[25, 10, 15]"
18561,2,2,438,510,9726.36,2871.4000000000005,7548.611999999999,438.0,510.0,211.0,3789703756305109258,2720.4277600000005,7347.6140000000005,-0.3539350329928839,-0.25760686389139964,5,LB1,"[20, 5, 25]"
18562,2,2,384,510,5051.032,5485.840000000001,10065.428,384.0,510.0,255.0,3789703756347051022,5284.531440000002,9681.4192,0.01166506681848234,-0.03267946282237477,6,LB2,"[25, 10, 15]"
18563,2,2,64,501,4990.719999999998,5437.280000000002,10078.076,64.0,501.0,188.0,3789703756268992739,5235.7184799999995,9697.4664,0.012296709981080844,-0.026549618821508858,6,LB2,"[25, 10, 15]"
18564,2,2,754,493,5337.0239999999985,5852.680000000001,10644.448,754.0,493.0,428.0,3789703755989380979,5639.791040000001,10234.7604,0.014273670565226215,-0.03498347598456364,6,LB2,"[25, 10, 15]"
18565,2,2,569,488,1353.0159999999996,1305.48,19248.896,569.0,488.0,390.0,3789703755945109117,920.5020800000001,19157.5124,-0.020181666971340127,0.7878293270011717,4,LB4,"[45, 0, 5]"
18566,2,2,516,488,5031.991999999998,5365.0,9889.851999999999,516.0,488.0,419.0,3789703755988215930,5167.2029600000005,9514.302,0.006858801372194578,-0.03474233726211512,6,LB2,"[25, 10, 15]"
18567,2,2,279,488,9534.448,2795.8,7532.903999999998,279.0,488.0,121.0,3789703756498507392,2645.14192,7337.1979999999985,-0.3529938485902245,-0.24811418455993578,5,LB1,"[20, 5, 25]"
18568,2,2,200,486,1329.552,1329.76,20571.428,200.0,486.0,501.0,3789703756037147988,918.33144,20478.3448,-0.01809453621856258,0.8021771658489689,4,LB4,"[45, 0, 5]"
18569,2,2,754,467,10400.936000000003,3073.16,8137.9000000000015,754.0,467.0,43.0,3789703756444915138,2910.402,7922.778800000001,-0.35275938578241234,-0.2537689347173603,5,LB1,"[20, 5, 25]"
18570,2,2,544,372,5412.959999999999,5908.160000000002,10697.896,544.0,372.0,149.0,3789703756223555828,5694.202080000001,10284.3248,0.013147383423026515,-0.038465642178866555,6,LB2,"[25, 10, 15]"
18571,2,2,678,29,8876.671999999999,2795.4000000000005,6911.4519999999975,678.0,29.0,368.0,3789703756189769407,2657.170960000001,6715.773999999998,-0.34080173044903184,-0.2640093197879373,5,LB1,"[20, 5, 25]"
18572,2,2,702,354,1497.832,1443.72,21714.78,702.0,354.0,511.0,3789703756048798478,1009.4244,21613.719600000004,-0.02024825197786359,0.7921098715076869,4,LB4,"[45, 0, 5]"
18573,2,2,229,232,1400.8399999999995,1324.32,19856.816000000006,229.0,232.0,29.0,3789703756382002492,927.18368,19764.113600000004,-0.02144004058986182,0.7892441414341964,4,LB4,"[45, 0, 5]"
18574,2,2,835,214,5035.52,5581.92,9983.216,835.0,214.0,462.0,3789703756028992645,5382.255679999999,9592.4816,0.017327897145358373,-0.04124355166711785,6,LB2,"[25, 10, 15]"
18575,2,2,835,194,9278.36,2823.1600000000008,7192.2919999999995,835.0,194.0,462.0,3789703756028992645,2679.314160000001,6994.6708,-0.34819152215346755,-0.26186750876868814,5,LB1,"[20, 5, 25]"
18576,2,2,176,187,1262.9679999999996,1166.7199999999998,17920.516,176.0,187.0,320.0,3789703756171128623,808.3096799999997,17838.8456,-0.022835535149936054,0.7919372320430956,4,LB4,"[45, 0, 5]"
18577,2,2,67,185,1140.9999999999998,1139.1599999999996,16836.392,67.0,185.0,271.0,3789703756104720830,802.4321599999997,16756.6508,-0.018105151764524582,0.7921472151586647,4,LB4,"[45, 0, 5]"
18578,2,2,624,165,10304.000000000002,3089.4800000000005,7951.648,624.0,165.0,189.0,3789703756270157788,2930.4470400000005,7735.3844,-0.351626715793954,-0.2622368546802206,5,LB1,"[20, 5, 25]"
18579,2,2,308,144,1396.976,1375.04,18944.120000000006,308.0,144.0,524.0,3789703756995983315,996.1576,18847.867200000004,-0.01887003365679455,0.7746684704234841,4,LB4,"[45, 0, 5]"
18580,2,2,282,140,9365.16,2776.9999999999986,7100.627999999999,282.0,140.0,331.0,3789703756183944162,2634.987439999999,6906.2379999999985,-0.35597351917733894,-0.26942799067361023,5,LB1,"[20, 5, 25]"
18582,2,2,176,140,4605.551999999999,5031.88,9121.179999999997,176.0,140.0,197.0,3789703756316759748,4849.4564,8768.9484,0.013383723561065597,-0.03764605060960191,6,LB2,"[25, 10, 15]"
18583,2,2,68,139,13659.128000000002,5206.4,4640.8640000000005,68.0,139.0,80.0,3789703756450740383,5113.5827199999985,4276.415999999998,-0.37075353803252475,-0.6289303233090127,7,PAO1_OD04_1,"[10, 10, 30]"
18584,2,2,784,119,5660.703999999998,6317.16,11197.967999999995,784.0,119.0,510.0,3789703756047633429,6093.20064,10755.766799999998,0.01921381398892613,-0.04434262146653534,6,LB2,"[25, 10, 15]"
18585,2,2,282,95,9753.240000000002,3067.4400000000005,7768.388000000001,282.0,95.0,395.0,3789703755960254754,2912.0722400000004,7553.667200000001,-0.3383537621323186,-0.2528141964419545,5,LB1,"[20, 5, 25]"
18586,2,2,67,95,225.96,11765.6,13727.091999999995,67.0,95.0,339.0,3789703756155982986,11491.058159999999,12903.499999999995,0.4575491907518815,0.048190774551919335,0,LB3,"[30, 20, 0]"
18587,2,2,16,74,218.34400000000002,10459.080000000002,12340.64,16.0,74.0,384.0,3789703755947439215,10212.267200000002,11608.5044,0.4534629874167909,0.05344557473985012,0,LB3,"[30, 20, 0]"
18589,2,2,16,50,217.728,10836.6,12688.120000000004,16.0,50.0,384.0,3789703755947439215,10582.8376,11929.558000000005,0.45600762153356694,0.04966943514552663,0,LB3,"[30, 20, 0]"
18590,2,2,283,28,1253.056,1207.2000000000005,17026.928,283.0,28.0,96.0,3789703756506662735,866.6614400000003,16942.424,-0.020270259834983137,0.7775992328383435,4,LB4,"[45, 0, 5]"
18592,2,2,542,557,9297.624000000002,2805.04,7310.747999999999,542.0,557.0,258.0,3789703756098895585,2658.8250399999997,7114.395199999999,-0.3481124839809399,-0.2538982427345335,5,LB1,"[20, 5, 25]"
18593,2,2,756,215,10137.008,2968.080000000001,7745.268,756.0,215.0,217.0,3789703756312099552,2813.1746399999997,7537.5024,-0.3574749097177648,-0.2641918903688886,5,LB1,"[20, 5, 25]"
18594,2,2,202,235,4916.632000000001,5332.160000000002,9472.808,202.0,235.0,292.0,3789703756129186859,5142.703840000001,9099.556799999997,0.011799838552673247,-0.05009574707862685,6,LB2,"[25, 10, 15]"
18595,2,2,491,353,1468.88,1409.36,20090.124,491.0,353.0,430.0,3789703755991711077,1007.5575200000003,19991.468799999995,-0.02053250861159902,0.7795577848038667,4,LB4,"[45, 0, 5]"
18596,2,2,756,236,5278.616,5800.76,10546.595999999998,756.0,236.0,217.0,3789703756312099552,5589.828079999999,10140.542799999996,0.014813283561820212,-0.03464713858681817,6,LB2,"[25, 10, 15]"
18597,2,2,437,350,386.232,22595.68000000001,27258.820000000003,437.0,350.0,318.0,3789703756122196565,22050.50360000001,25677.122400000004,0.4502709302588041,0.06734830534687103,0,LB3,"[30, 20, 0]"
18598,2,2,280,350,1342.264,1273.84,19243.320000000003,280.0,350.0,424.0,3789703755994041175,888.9735999999997,19154.151200000004,-0.02119626649013743,0.7913306490831722,4,LB4,"[45, 0, 5]"
18599,2,2,253,348,1379.6159999999998,1396.0,20853.764000000006,253.0,348.0,435.0,3789703755969575146,978.92472,20756.043999999998,-0.017334998004671046,0.7959261869879702,4,LB4,"[45, 0, 5]"
18600,2,2,38,342,23544.584,8415.919999999998,7813.4720000000025,38.0,342.0,348.0,3789703756157148035,8259.650559999998,7224.357600000001,-0.3916342505345445,-0.6297915348632959,7,PAO1_OD04_1,"[10, 10, 30]"
18602,2,2,465,327,25282.487999999998,9164.4,8458.18,465.0,327.0,277.0,3789703756074429556,8995.2364,7816.672,-0.386922084479634,-0.6286122302017378,7,PAO1_OD04_1,"[10, 10, 30]"
18603,2,2,280,325,9727.088,2855.1600000000008,7594.7159999999985,280.0,325.0,138.0,3789703756257342249,2703.2656800000004,7394.854799999999,-0.35428743799016027,-0.2539947504249399,5,LB1,"[20, 5, 25]"
18604,2,2,66,320,1222.0319999999995,1246.5600000000004,17560.252,66.0,320.0,373.0,3789703756186274260,895.3549600000003,17472.9928,-0.016675380671640386,0.7838340056762635,4,LB4,"[45, 0, 5]"
18605,2,2,14,320,1201.536,1204.5600000000004,17604.792,14.0,320.0,241.0,3789703756340060728,852.4641600000003,17520.4728,-0.017833013471847764,0.7901348185264244,4,LB4,"[45, 0, 5]"
18606,2,2,280,304,8782.256,2650.04,6868.408,280.0,304.0,138.0,3789703756257342249,2512.67184,6682.9052,-0.34873970328072423,-0.25653940771050787,5,LB1,"[20, 5, 25]"
18607,2,2,412,303,5201.784000000001,5683.8,10016.672,412.0,303.0,497.0,3789703756041808184,5483.46656,9618.806,0.013873215885091994,-0.052523718935109154,6,LB2,"[25, 10, 15]"
18608,2,2,202,301,5502.056,5971.000000000001,11006.139999999998,202.0,301.0,2.0,3789703756397148129,5750.877200000001,10588.169999999998,0.011392336628856803,-0.03043633803259549,6,LB2,"[25, 10, 15]"
18609,2,2,15,300,1153.6,1169.2399999999996,17087.719999999998,15.0,300.0,290.0,3789703756136177153,827.4855999999995,17005.873199999998,-0.01717570483167638,0.7913214411146244,4,LB4,"[45, 0, 5]"
18611,2,2,780,285,300.384,20782.56,24813.336,780.0,285.0,84.0,3789703756446080187,20286.29328,23358.5568,0.45479128052012874,0.06307577096879124,0,LB3,"[30, 20, 0]"
18612,2,2,202,281,1331.7920000000001,1240.4,19126.836,202.0,281.0,2.0,3789703756397148129,857.8632799999997,19040.008,-0.022323892458835093,0.7937173801467848,4,LB4,"[45, 0, 5]"
18613,2,2,730,259,10901.744000000002,3221.080000000001,8519.516,730.0,259.0,486.0,3789703756056953821,3050.6896800000004,8294.0404,-0.35291229934986623,-0.25435011677140357,5,LB1,"[20, 5, 25]"
18614,2,2,729,238,5432.727999999999,5973.520000000001,10905.839999999998,729.0,238.0,486.0,3789703756056953821,5755.4032000000025,10487.6936,0.014886409305172266,-0.03231423055237098,6,LB2,"[25, 10, 15]"
18615,2,2,490,556,5008.919999999999,5440.84,10222.78,490.0,556.0,159.0,3789703756235206318,5236.3844,9841.9212,0.011323833591036114,-0.020081578612827278,6,LB2,"[25, 10, 15]"
18616,2,2,306,420,4813.984,5250.600000000001,9543.664,306.0,420.0,460.0,3789703756026662547,5059.7267200000015,9176.122,0.012899993591124925,-0.03661915200271654,6,LB2,"[25, 10, 15]"
18617,2,2,569,560,1365.7279999999998,1320.7199999999998,19250.460000000006,569.0,560.0,401.0,3789703755929963480,935.7107999999997,19158.009600000005,-0.020038595213845295,0.785508112128362,4,LB4,"[45, 0, 5]"
18618,2,2,36,886,199.92,10000.88,12721.1,36.0,886.0,326.0,3789703756168798525,9746.458,12021.0384,0.43457718587243604,0.09444262184605373,0,LB3,"[30, 20, 0]"
18619,2,2,303,881,1209.0400000000004,1121.16,16911.328,303.0,881.0,375.0,3789703756188604358,782.93344,16832.846800000007,-0.0226353587746132,0.7883673347629268,4,LB4,"[45, 0, 5]"
18620,2,2,224,877,14799.063999999995,5209.4000000000015,4975.016,224.0,877.0,13.0,3789703756400643276,5109.8996799999995,4610.357999999998,-0.3951644522002943,-0.6239408202095091,7,PAO1_OD04_1,"[10, 10, 30]"
18621,2,2,36,865,13493.928,2557.320000000001,5883.495999999999,36.0,865.0,326.0,3789703756168798525,2439.650080000001,5704.4836,-0.510871910963145,-0.47273617347411134,2,PAO1_OD04_2,"[15, 5, 30]"
18622,2,2,909,862,14720.944,2720.08,6149.988,909.0,862.0,151.0,3789703756225885926,2597.08024,5959.5824,-0.5208380718645909,-0.4879557428589659,2,PAO1_OD04_2,"[15, 5, 30]"
18623,2,2,487,859,1237.6,1170.64,17426.428,487.0,859.0,264.0,3789703756105885879,822.1114400000001,17344.4832,-0.021412306344500767,0.7877045166559924,4,LB4,"[45, 0, 5]"
18624,2,2,251,856,246.67999999999992,11322.439999999995,13763.403999999999,251.0,856.0,119.0,3789703756486856902,11047.171919999995,12970.8332,0.44511156302200544,0.06911201491824698,0,LB3,"[30, 20, 0]"
18625,2,2,514,855,16264.248,5798.04,5474.1359999999995,514.0,855.0,158.0,3789703756234041269,5688.55728,5068.273200000001,-0.39138669938091974,-0.6248652174448662,7,PAO1_OD04_1,"[10, 10, 30]"
18626,2,2,461,836,4742.247999999999,5008.56,9404.4,461.0,836.0,37.0,3789703756428604452,4820.472000000002,9053.8008,0.004201859243215977,-0.027336966206918778,6,LB2,"[25, 10, 15]"
18627,2,2,435,834,1260.0560000000005,1227.88,17895.832,435.0,834.0,59.0,3789703756426274354,869.9633600000003,17809.8804,-0.01956342031280102,0.7863560614007821,4,LB4,"[45, 0, 5]"
18628,2,2,224,832,17759.28,3318.0,7491.356000000002,224.0,832.0,227.0,3789703756361031610,3168.17288,7259.096,-0.5176620657647535,-0.4849248107028276,2,PAO1_OD04_2,"[15, 5, 30]"
18630,2,2,11,816,13366.136,2589.76,5873.840000000001,11.0,816.0,107.0,3789703756519478274,2472.2832,5692.556800000001,-0.5059618662897585,-0.4712216668673078,2,PAO1_OD04_2,"[15, 5, 30]"
18631,2,2,540,814,1221.1920000000002,1161.88,17308.448,540.0,814.0,203.0,3789703756333070434,815.7110400000001,17227.1164,-0.02104861663283289,0.7885277217099818,4,LB4,"[45, 0, 5]"
18632,2,2,567,811,8942.192,2533.9200000000005,6841.752000000001,567.0,811.0,327.0,3789703756169963574,2397.084960000001,6664.3776000000025,-0.363543247188364,-0.2596639112586927,5,LB1,"[20, 5, 25]"
18633,2,2,462,810,1263.024,1235.56,17752.895999999993,462.0,810.0,87.0,3789703756449575334,880.5020800000001,17666.406799999993,-0.019309602022235618,0.7835907781228182,4,LB4,"[45, 0, 5]"
18634,2,2,250,808,14473.256,5294.44,4948.836000000001,250.0,808.0,383.0,3789703756197924750,5195.46328,4578.225200000001,-0.3826376031690406,-0.6223668344045303,7,PAO1_OD04_1,"[10, 10, 30]"
18635,2,2,198,808,14560.056,5132.200000000002,4826.775999999999,198.0,808.0,407.0,3789703755927633382,5035.6644799999995,4467.521999999999,-0.3958066552301144,-0.6286849535167051,7,PAO1_OD04_1,"[10, 10, 30]"
18636,2,2,11,796,13631.967999999995,2653.120000000001,6010.111999999999,11.0,796.0,107.0,3789703756519478274,2532.9177600000007,5824.3936,-0.504748248375521,-0.470251525332388,2,PAO1_OD04_2,"[15, 5, 30]"
18637,2,2,804,790,1285.5920000000006,1317.8000000000004,18810.092,804.0,790.0,131.0,3789703756249186906,941.5981600000003,18717.846,-0.016423645076199297,0.7873300248339126,4,LB4,"[45, 0, 5]"
18638,2,2,671,884,1249.5839999999998,1173.0,17501.567999999996,671.0,884.0,528.0,3789703756972682335,822.96864,17419.457999999995,-0.02188667797690058,0.7873433707503865,4,LB4,"[45, 0, 5]"
18640,2,2,172,786,1251.432,1263.76,19594.199999999993,172.0,786.0,303.0,3789703756142002398,871.8760000000002,19505.736799999995,-0.017548440234401837,0.8036614173548707,4,LB4,"[45, 0, 5]"
18641,2,2,329,904,15704.976,5557.960000000001,5205.6720000000005,329.0,904.0,150.0,3789703756224720877,5453.846560000001,4816.6147999999985,-0.39464703896712366,-0.6291408122800517,7,PAO1_OD04_1,"[10, 10, 30]"
18642,2,2,697,953,1193.2479999999996,1084.5199999999998,16987.42,697.0,953.0,134.0,3789703756243361661,744.7715999999997,16911.5036,-0.023792453275422898,0.794369376939996,4,LB4,"[45, 0, 5]"
18646,2,2,222,949,13564.6,2668.8,6009.024,222.0,949.0,42.0,3789703756443750089,2548.6195199999997,5822.208000000001,-0.502200400240934,-0.46915025980765557,2,PAO1_OD04_2,"[15, 5, 30]"
18648,2,2,935,932,153.71999999999997,9110.72,11031.164,935.0,932.0,393.0,3789703755957924656,8890.096720000001,10393.413599999998,0.4494661315511953,0.06943360024968814,0,LB3,"[30, 20, 0]"
18649,2,2,356,928,16013.871999999998,5580.840000000001,5312.839999999998,356.0,928.0,224.0,3789703756357536463,5474.583200000001,4922.181199999999,-0.3990547081250945,-0.6272576604780338,7,PAO1_OD04_1,"[10, 10, 30]"
18650,2,2,540,905,19383.0,3619.5199999999986,8214.536,540.0,905.0,98.0,3789703756508992833,3455.2292799999987,7961.1696,-0.5171455060554092,-0.48303084543837044,2,PAO1_OD04_2,"[15, 5, 30]"
18651,2,2,303,789,1295.6720000000005,1285.32,19066.18,303.0,789.0,270.0,3789703756103555781,903.9964,18976.2076,-0.01849631155754787,0.7922477067772781,4,LB4,"[45, 0, 5]"
18652,2,2,223,970,202.664,9869.080000000002,12227.760000000002,223.0,970.0,42.0,3789703756443750089,9624.5248,11536.924400000002,0.4410134280696471,0.08002839078759433,0,LB3,"[30, 20, 0]"
18653,2,2,37,775,243.768,10729.44,13072.388000000004,37.0,775.0,252.0,3789703756343555875,10467.992240000001,12321.327200000005,0.4438929113013431,0.06988064297471364,0,LB3,"[30, 20, 0]"
18655,2,2,330,694,4804.183999999998,5199.6,9741.544000000002,330.0,694.0,409.0,3789703755939283872,5004.76912,9377.572000000002,0.010454478794125754,-0.022483545993970844,6,LB2,"[25, 10, 15]"
18656,2,2,330,674,1318.296,1279.92,19701.572,330.0,674.0,409.0,3789703755939283872,885.8885600000001,19611.9776,-0.01982050907161024,0.7979310436148683,4,LB4,"[45, 0, 5]"
18657,2,2,674,653,1410.4160000000002,1424.08,21542.4,674.0,653.0,70.0,3789703756467051069,993.232,21442.7144,-0.017494659898316396,0.7984054792356925,4,LB4,"[45, 0, 5]"
18658,2,2,304,650,1284.8639999999996,1262.4000000000005,18975.944,304.0,650.0,179.0,3789703756267827690,882.8811200000004,18887.576,-0.019091747768128997,0.7940905191950831,4,LB4,"[45, 0, 5]"
18659,2,2,252,650,9882.096,2770.1600000000008,7628.648000000001,252.0,650.0,362.0,3789703756220060681,2617.587040000001,7434.7368000000015,-0.36442038535895493,-0.25408044380788947,5,LB1,"[20, 5, 25]"
18660,2,2,436,649,4646.4879999999985,5046.280000000002,9471.992000000002,436.0,649.0,5.0,3789703756391322884,4856.840160000002,9118.7524,0.011295846311170893,-0.020651600059451214,6,LB2,"[25, 10, 15]"
18661,2,2,383,628,1315.6639999999998,1322.4399999999996,19464.183999999997,383.0,628.0,172.0,3789703756287633523,933.1563199999997,19371.6132,-0.017691952367475013,0.7919726893616887,4,LB4,"[45, 0, 5]"
18662,2,2,780,607,6034.279999999999,6619.480000000001,12244.216,780.0,607.0,398.0,3789703755954429509,6374.595679999999,11780.852399999998,0.014068602957193754,-0.025962395192000776,6,LB2,"[25, 10, 15]"
18663,2,2,304,604,1277.9199999999996,1256.84,18674.092,304.0,604.0,23.0,3789703756375012198,883.3581599999999,18586.1132,-0.019017419257858915,0.791657840496821,4,LB4,"[45, 0, 5]"
18664,2,2,648,603,5131.28,5614.040000000001,10345.588000000002,648.0,603.0,468.0,3789703755998701371,5407.128240000001,9952.605200000002,0.013461912989697455,-0.02858829026271914,6,LB2,"[25, 10, 15]"
18665,2,2,489,603,4818.016,5243.44,9739.98,489.0,603.0,117.0,3789703756484526804,5048.640399999998,9372.9392,0.01198696712731312,-0.02566151650297671,6,LB2,"[25, 10, 15]"
18666,2,2,200,604,1304.9679999999996,1272.5600000000004,19366.944,200.0,604.0,15.0,3789703756402973374,885.2211200000003,19277.8648,-0.01955216255577577,0.7959582989532569,4,LB4,"[45, 0, 5]"
18667,2,2,172,602,5759.375999999998,6236.560000000001,11759.376,172.0,602.0,364.0,3789703756213070387,6001.372480000001,11322.8168,0.010483496681063936,-0.01897157889987766,6,LB2,"[25, 10, 15]"
18668,2,2,806,585,5236.896,5663.920000000001,10439.36,806.0,585.0,207.0,3789703756328410238,5455.132800000001,10042.8856,0.010525088061130394,-0.031306770188547384,6,LB2,"[25, 10, 15]"
18669,2,2,701,584,11095.448,3266.6,8732.152000000002,701.0,584.0,520.0,3789703757000643511,3091.95696,8503.490000000002,-0.35271817414468337,-0.2504932031116325,5,LB1,"[20, 5, 25]"
18670,2,2,648,584,5662.328,6237.88,11636.295999999998,648.0,584.0,468.0,3789703755998701371,6005.154079999999,11199.6444,0.014992092701277604,-0.020458962362812916,6,LB2,"[25, 10, 15]"
18671,2,2,278,582,1303.2320000000002,1216.84,18845.52,278.0,582.0,448.0,3789703756022002351,839.9295999999998,18760.3412,-0.022163864326126256,0.7949471320184672,4,LB4,"[45, 0, 5]"
18672,2,2,226,581,1312.7520000000004,1249.3199999999995,19135.472,226.0,581.0,77.0,3789703756475206412,866.6105599999997,19048.0196,-0.02101726141439575,0.7946649715378752,4,LB4,"[45, 0, 5]"
18673,2,2,436,695,4949.112,5308.04,9901.752,436.0,695.0,473.0,3789703756013847008,5110.00496,9530.1892,0.008213305702911122,-0.027000841973669976,6,LB2,"[25, 10, 15]"
18674,2,2,568,652,1256.36,1217.2000000000005,17857.615999999998,568.0,652.0,266.0,3789703756108215977,860.0476800000004,17772.411999999997,-0.019926387104737417,0.7871761407613104,4,LB4,"[45, 0, 5]"
18675,2,2,515,698,9117.023999999998,2655.28,7168.831999999999,515.0,698.0,165.0,3789703756279478180,2511.9033600000002,6982.9624,-0.3548871568214145,-0.24962349443875065,5,LB1,"[20, 5, 25]"
18676,2,2,488,741,9581.991999999998,2752.3599999999988,7448.107999999997,488.0,741.0,173.0,3789703756288798572,2603.397839999999,7255.442799999998,-0.35896580610654344,-0.2535872373005521,5,LB1,"[20, 5, 25]"
18677,2,2,567,765,4745.607999999998,4973.68,9226.784,567.0,765.0,306.0,3789703756117536369,4789.14432,8878.6264,0.0023643851930723603,-0.03563310840325773,6,LB2,"[25, 10, 15]"
18678,2,2,277,765,9170.280000000002,2643.08,7036.912000000001,277.0,765.0,438.0,3789703755963749901,2502.3417600000002,6851.896400000001,-0.3599520474652929,-0.2602348583840305,5,LB1,"[20, 5, 25]"
18679,2,2,224,765,1178.4639999999995,1166.24,17566.984000000004,224.0,765.0,495.0,3789703756067439262,814.90032,17485.347200000004,-0.018664667815769337,0.7953289345701036,4,LB4,"[45, 0, 5]"
18680,2,2,514,764,1274.7839999999999,1210.6799999999996,17954.244,514.0,764.0,32.0,3789703756432099599,851.5951199999997,17869.4964,-0.02116380848524107,0.7873182279142333,4,LB4,"[45, 0, 5]"
18681,2,2,304,764,1295.6159999999998,1230.7199999999998,18674.636,304.0,764.0,129.0,3789703756246856808,857.2272799999997,18588.485600000004,-0.021135999652496705,0.7924102845622494,4,LB4,"[45, 0, 5]"
18682,2,2,63,707,246.12,13429.88,16346.859999999995,63.0,707.0,286.0,3789703756084914997,13102.9428,15406.768399999995,0.44710315311629745,0.0715578550203756,0,LB3,"[30, 20, 0]"
18683,2,2,567,744,1303.68,1267.7199999999998,18651.992000000006,567.0,744.0,306.0,3789703756117536369,894.6801599999997,18563.251600000007,-0.019699811591120907,0.7882283721117036,4,LB4,"[45, 0, 5]"
18684,2,2,410,743,1412.8799999999994,1407.4,21100.059999999994,410.0,743.0,113.0,3789703756489187000,985.3988,21001.541999999994,-0.018268567253301324,0.7950173362011387,4,LB4,"[45, 0, 5]"
18685,2,2,303,742,4949.6720000000005,5245.880000000001,9980.36,303.0,742.0,129.0,3789703756246856808,5046.272800000002,9613.1484,0.004926326730906705,-0.019521371850076297,6,LB2,"[25, 10, 15]"
18686,2,2,673,745,9637.712,2782.4000000000005,7305.512,673.0,745.0,316.0,3789703756119866467,2636.289760000001,7110.744000000001,-0.3611820514276375,-0.26635674379873836,5,LB1,"[20, 5, 25]"
18687,2,2,63,772,18065.768,3447.3199999999993,7805.856,63.0,772.0,429.0,3789703755990546028,3291.2028799999994,7564.5436,-0.5108503266734875,-0.47689159879707643,2,PAO1_OD04_2,"[15, 5, 30]"
18688,2,2,250,717,5487.272,5749.0,10928.824000000002,250.0,717.0,137.0,3789703756256177200,5530.42352,10526.394000000002,0.0020029400620500404,-0.022804468926101884,6,LB2,"[25, 10, 15]"
18689,2,2,63,727,14278.879999999996,5222.36,4851.527999999998,63.0,727.0,286.0,3789703756084914997,5125.32944,4485.962799999998,-0.3831513003775646,-0.6244511965058984,7,PAO1_OD04_1,"[10, 10, 30]"
18690,2,2,382,720,5103.727999999999,5491.280000000002,10274.052,382.0,720.0,382.0,3789703756196759701,5285.798960000001,9889.6624,0.008978216868921307,-0.024649139131072362,6,LB2,"[25, 10, 15]"
18691,2,2,64,571,1218.56,1179.7600000000002,18328.788,64.0,571.0,533.0,3789703756969187188,813.1842400000003,18246.2048,-0.019990964530010466,0.7996104797391285,4,LB4,"[45, 0, 5]"
18692,2,2,356,718,4878.272,5278.56,9873.94,356.0,718.0,415.0,3789703755936953774,5081.081200000001,9504.4408,0.01041981845882678,-0.023372236676980962,6,LB2,"[25, 10, 15]"
18693,2,2,224,718,10590.888,2960.7200000000007,8137.152000000001,224.0,718.0,531.0,3789703756976177482,2797.9769600000004,7929.901600000001,-0.3655423036819443,-0.2560637523111937,5,LB1,"[20, 5, 25]"
18694,2,2,37,730,215.15200000000004,11884.88,14532.211999999998,37.0,730.0,455.0,3789703756020837302,11594.23576,13700.270399999998,0.4460696293391648,0.07412418575506302,0,LB3,"[30, 20, 0]"
18695,2,2,304,717,1267.8399999999995,1247.8000000000004,18534.556000000004,304.0,717.0,477.0,3789703756009186812,877.1088800000001,18447.210000000006,-0.01897475258796174,0.7916732390712791,4,LB4,"[45, 0, 5]"
18696,2,2,329,859,8375.36,18827.4,2842.5359999999996,329.0,859.0,385.0,3789703755948604264,18770.549280000003,1524.6180000000004,0.3625740530852212,-0.8936456253412861,1,PAO1_starter1,"[0, 35, 15]"
18699,2,2,809,170,303.464,15052.999999999995,17226.44,809.0,170.0,116.0,3789703756483361755,14708.471199999994,16172.73,0.46192598533974316,0.037223256769163715,0,LB3,"[30, 20, 0]"
